domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,horizon,plan_length,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_horizon,final_horizon,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
cave-diving,prob09.pddl,concrete,success,714.3680104538798,total,712.168868,,,,,,712.163295,,,,,,,unsolvable,,,,,,,,,,,,,
cave-diving,prob10.pddl,abstract,success,2.4260094724595547,total,0.614955,0.189339,0.003165,0.133517,0.0116,0.01891,,0.222395,,,,,,unsolvable,,,11,0,,,,,,,4,diver,
cave-diving,prob10.pddl,concrete,success,2.137784991413355,total,0.365935,,,,,,0.361376,,,,,,,unsolvable,,,,,,,,,,,,,
cave-diving,prob11.pddl,abstract,success,2.627168085426092,total,0.826275,0.195617,0.003183,0.204224,0.012106,0.027014,,0.348376,,,,,,unknown,,,11,0,,,,,,,4,diver,
cave-diving,prob11.pddl,concrete,interrupted,414.91745260730386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cave-diving,prob12.pddl,abstract,success,2.819333489984274,total,0.839812,0.197457,0.005005,0.218871,0.01228,0.024718,,0.342548,,,,,,unknown,,,11,0,,,,,,,4,diver,
cave-diving,prob12.pddl,concrete,interrupted,432.51672898605466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cave-diving,prob13.pddl,abstract,success,2.8096247985959053,total,0.793002,0.19496,0.003236,0.198192,0.011643,0.023126,,0.323444,,,,,,unknown,,,11,0,,,,,,,4,diver,
cave-diving,prob13.pddl,concrete,interrupted,449.7149313762784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cave-diving,prob14.pddl,abstract,success,2.728081587702036,total,0.741874,0.194349,0.003325,0.180498,0.01241,0.020226,,0.293768,,,,,,unknown,,,11,0,,,,,,,4,diver,
cave-diving,prob14.pddl,concrete,success,510.4528494477272,total,508.366531,,,,,,508.360728,,,,,,,unsolvable,,,,,,,,,,,,,
cave-diving,prob15.pddl,abstract,success,2.5148467533290386,total,0.637022,0.195193,0.003133,0.145913,0.010559,0.018465,,0.220462,,,,,,unsolvable,,,11,0,,,,,,,4,diver,
cave-diving,prob15.pddl,concrete,success,2.476789329200983,total,0.321259,,,,,,0.314777,,,,,,,unsolvable,,,,,,,,,,,,,
cave-diving,prob16.pddl,abstract,interrupted,616.4251868277788,abstract_pddl_writing,,0.2947934754192829,0.0037913545966148376,1.8050719164311886,0.03159481659531593,0.08813311532139778,,,,,,,,,,,19,0,,,,,,,12,diver,
cave-diving,prob16.pddl,concrete,out of memory,334.12040627375245,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
cave-diving,prob17.pddl,abstract,interrupted,725.2401016345248,abstract_pddl_writing,,0.3271655272692442,0.004325662739574909,1.367343783378601,0.03252780623733997,0.06332196481525898,,,,,,,,,,,19,0,,,,,,,12,diver,
cave-diving,prob17.pddl,concrete,interrupted,322.3157477118075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cave-diving,prob18.pddl,abstract,out of memory,676.4834093805403,abstract_pddl_writing,,0.32908897567540407,0.004774028435349464,1.050254262983799,0.02994675002992153,0.042400271631777287,,,,,,,,,,,19,0,,,,,,,12,diver,Fast Downward (abstract) failed with exit code 247:
cave-diving,prob18.pddl,concrete,interrupted,349.97128374129534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cave-diving,prob19.pddl,abstract,interrupted,963.9108020626009,abstract_pddl_writing,,0.3237108886241913,0.005304999649524689,0.4931788071990013,0.02772573009133339,0.028270598500967026,,,,,,,,,,,19,0,,,,,,,12,diver,
cave-diving,prob19.pddl,concrete,interrupted,320.9169010715559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cave-diving,prob20.pddl,abstract,success,3.0884124264121056,total,0.853241,0.317181,0.004181,0.208167,0.02471,0.02177,,0.24377,,,,,,unsolvable,,,19,0,,,,,,,12,diver,
cave-diving,prob20.pddl,concrete,interrupted,605.2358914259821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cave-diving,prob21.pddl,abstract,success,5.11483883485198,total,2.886199,0.232667,0.00363,0.619281,0.021175,0.12982,,1.844809,,,,,,unknown,,,15,0,,,,,,,8,diver,
cave-diving,prob21.pddl,concrete,interrupted,367.9153027907014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cave-diving,prob22.pddl,abstract,success,4.947054646909237,total,2.687871,0.23003,0.003686,0.547835,0.02022,0.124523,,1.723726,,,,,,unknown,,,15,0,,,,,,,8,diver,
cave-diving,prob22.pddl,concrete,interrupted,370.2141396086663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cave-diving,prob23.pddl,abstract,success,4.131060119718313,total,2.304715,0.214941,0.00368,0.42434,0.019232,0.038698,,1.565826,,,,,,unknown,,,15,0,,,,,,,8,diver,
cave-diving,prob23.pddl,concrete,out of memory,324.2066472917795,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
cave-diving,prob24.pddl,abstract,success,4.955968156456947,total,1.960324,0.213481,0.003531,0.269656,0.017315,0.023216,,1.399373,,,,,,unknown,,,15,0,,,,,,,8,diver,
cave-diving,prob24.pddl,concrete,interrupted,373.1734031178057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cave-diving,prob25.pddl,abstract,success,2.917470194399357,total,1.127534,0.205913,0.003576,0.169347,0.016722,0.019941,,0.67519,,,,,,unsolvable,,,15,0,,,,,,,8,diver,
cave-diving,prob25.pddl,concrete,interrupted,806.0155260302126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
document-transfer,prob01.pddl,abstract,success,4.262535411864519,total,0.950543,0.206955,0.002333,0.259195,0.032056,0.039067,,0.36959,,,,,,unknown,,,3,0,,,,,,,19,document,
document-transfer,prob01.pddl,concrete,success,2.387605793774128,total,0.41503,,,,,,0.412785,,,,,,,unsolvable,,,,,,,,,,,,,
document-transfer,prob02.pddl,abstract,success,3.2511920109391212,total,1.371043,0.157218,0.001737,0.140476,0.011962,0.021043,,0.985149,,,,,,unknown,,,3,0,,,,,,,8,document,
document-transfer,prob02.pddl,concrete,success,1.978361003100872,total,0.564247,,,,,,0.56163,,,,,,,unsolvable,,,,,,,,,,,,,
document-transfer,prob03.pddl,abstract,success,2.5977075062692165,total,0.782438,0.186807,0.002339,0.198412,0.029176,0.033548,,0.291215,,,,,,unknown,,,3,0,,,,,,,19,document,
document-transfer,prob03.pddl,concrete,success,1.7507017888128757,total,0.345844,,,,,,0.343282,,,,,,,unsolvable,,,,,,,,,,,,,
document-transfer,prob04.pddl,abstract,success,2.8744680136442184,total,0.715926,0.171883,0.002885,0.193878,0.022814,0.026853,,0.262891,,,,,,unknown,,,3,0,,,,,,,18,document,
document-transfer,prob04.pddl,concrete,interrupted,299.13622358441353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
document-transfer,prob05.pddl,abstract,success,92.52788775414228,total,91.064036,0.183687,0.001484,0.186291,0.032852,0.044077,,90.597286,,,,,,unknown,,,3,0,,,,,,,18,document,
document-transfer,prob05.pddl,concrete,success,2.2255502119660378,total,0.454902,,,,,,0.450362,,,,,,,unsolvable,,,,,,,,,,,,,
document-transfer,prob06.pddl,abstract,success,24.26000476256013,total,22.297221,0.141543,0.001553,0.12608,0.007803,0.011439,,21.974681,,,,,,unsolvable,,,3,0,,,,,,,8,document,
document-transfer,prob06.pddl,concrete,success,23.572825383394957,total,21.793405,,,,,,21.787376,,,,,,,unsolvable,,,,,,,,,,,,,
document-transfer,prob07.pddl,abstract,success,2.4923365749418736,total,0.700284,0.181082,0.003309,0.194642,0.043558,0.015026,,0.225101,,,,,,unknown,,,3,0,,,,,,,28,document,
document-transfer,prob07.pddl,concrete,interrupted,274.0183556675911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
document-transfer,prob08.pddl,abstract,success,2.911116525530815,total,0.782714,0.20637,0.002174,0.188741,0.026529,0.033574,,0.292748,,,,,,unknown,,,3,0,,,,,,,17,document,
document-transfer,prob08.pddl,concrete,interrupted,301.9005386978388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
document-transfer,prob09.pddl,abstract,interrupted,490.6029164902866,abstract_pddl_writing,,0.19114907830953598,0.0015427246689796448,0.21737045422196388,0.04608851298689842,0.03927888721227646,,,,,,,,,,,3,0,,,,,,,26,document,
document-transfer,prob09.pddl,concrete,interrupted,312.17617136985064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
document-transfer,prob10.pddl,abstract,interrupted,343.237816195935,abstract_pddl_writing,,0.21397505700588226,0.0023629292845726013,0.2709948234260082,0.05181274563074112,0.13350317254662514,,,,,,,,,,,3,0,,,,,,,22,document,
document-transfer,prob10.pddl,concrete,interrupted,236.06205204874277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
document-transfer,prob11.pddl,abstract,success,2.738873463124037,total,0.919268,0.221591,0.003011,0.273515,0.055496,0.034421,,0.293582,,,,,,unknown,,,3,0,,,,,,,34,document,
document-transfer,prob11.pddl,concrete,out of memory,209.17002911120653,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
document-transfer,prob12.pddl,abstract,interrupted,373.2375831231475,abstract_pddl_writing,,0.23057213425636292,0.0016923807561397552,0.376116257160902,0.10111570730805397,0.14051388204097748,,,,,,,,,,,3,0,,,,,,,46,document,
document-transfer,prob12.pddl,concrete,out of memory,249.30692674592137,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
document-transfer,prob13.pddl,abstract,success,2.4993247874081135,total,0.677663,0.171018,0.001889,0.15682,0.019105,0.051924,,0.246748,,,,,,unknown,,,3,0,,,,,,,12,document,
document-transfer,prob13.pddl,concrete,interrupted,348.4190208092332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
document-transfer,prob14.pddl,abstract,success,2.504583101719618,total,0.687361,0.173953,0.002069,0.174944,0.021767,0.027015,,0.25968,,,,,,unknown,,,3,0,,,,,,,14,document,
document-transfer,prob14.pddl,concrete,interrupted,291.50039902329445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
document-transfer,prob15.pddl,abstract,out of memory,334.04395224153996,abstract_pddl_writing,,0.3645213320851326,0.0018268488347530365,0.6739252023398876,0.1921992301940918,0.11440407484769821,,,,,,,,,,,3,0,,,,,,,63,document,Fast Downward (abstract) failed with exit code 247:
document-transfer,prob15.pddl,concrete,interrupted,227.61790288984776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
document-transfer,prob16.pddl,abstract,out of memory,348.4508877284825,abstract_pddl_writing,,0.33991124108433723,0.002019733190536499,0.5505914986133575,0.15811414271593094,0.10503020137548447,,,,,,,,,,,3,0,,,,,,,55,document,Fast Downward (abstract) failed with exit code 247:
document-transfer,prob16.pddl,concrete,interrupted,224.61522674188018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
document-transfer,prob17.pddl,abstract,out of memory,268.50978703796864,abstract_pddl_writing,,0.2874160632491112,0.0017682798206806183,0.5229580104351044,0.15829621255397797,0.11338981240987778,,,,,,,,,,,3,0,,,,,,,53,document,Fast Downward (abstract) failed with exit code 247:
document-transfer,prob17.pddl,concrete,interrupted,219.41940227150917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
document-transfer,prob18.pddl,abstract,interrupted,364.91794065386057,abstract_pddl_writing,,0.19118156284093857,0.002308238297700882,0.21340134367346764,0.032191574573516846,0.04102402552962303,,,,,,,,,,,3,0,,,,,,,19,document,
document-transfer,prob18.pddl,concrete,out of memory,232.34424840658903,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
document-transfer,prob19.pddl,abstract,success,2.4415310621261597,total,0.600466,0.156681,0.001984,0.133547,0.013348,0.013832,,0.247831,,,,,,unknown,,,3,0,,,,,,,12,document,
document-transfer,prob19.pddl,concrete,interrupted,367.91708755493164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
document-transfer,prob20.pddl,abstract,interrupted,377.2539816983044,abstract_pddl_writing,,0.24127851519733667,0.0017339158803224564,0.41008597519248724,0.10852830950170755,0.14887788984924555,,,,,,,,,,,3,0,,,,,,,49,document,
document-transfer,prob20.pddl,concrete,out of memory,266.55429732427,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
over-nomystery,prob01.pddl,abstract,success,30.77490158379078,total,28.579213,0.935886,0.003352,0.16871,0.141858,2.569249,,24.739337,,,,,,unsolvable,,,2,0,,,,,,,3,package,
over-nomystery,prob01.pddl,concrete,success,3.546567589044571,total,1.544204,,,,,,1.541665,,,,,,,unsolvable,,,,,,,,,,,,,
over-nomystery,prob02.pddl,abstract,interrupted,529.2401652820408,abstract_pddl_writing,,0.9137181788682938,0.003504432737827301,0.21699978038668633,0.09432841837406158,1.902635708451271,,,,,,,,,,,2,0,,,,,,,2,package,
over-nomystery,prob02.pddl,concrete,success,38.541527561843395,total,36.83699,,,,,,36.83413,,,,,,,unsolvable,,,,,,,,,,,,,
over-nomystery,prob03.pddl,abstract,interrupted,350.0137611711398,abstract_pddl_writing,,2.5358929354697466,0.006409851834177971,0.3963415091857314,0.3201988311484456,13.612262680195272,,,,,,,,,,,2,0,,,,,,,3,package,
over-nomystery,prob03.pddl,concrete,interrupted,366.71595444716513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob04.pddl,abstract,interrupted,375.67900540679693,abstract_pddl_writing,,6.845899406820536,0.011713400483131409,0.8544033356010914,0.9222252182662487,57.679854445159435,,,,,,,,,,,2,0,,,,,,,4,package,
over-nomystery,prob04.pddl,concrete,interrupted,334.99552899971604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob05.pddl,abstract,interrupted,348.2952987253666,abstract_pddl_writing,,7.090967129915953,0.013702776283025742,0.9014326557517052,0.8726292736828327,61.8992900326848,,,,,,,,,,,2,0,,,,,,,3,package,
over-nomystery,prob05.pddl,concrete,interrupted,313.6776893027127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob06.pddl,abstract,interrupted,526.7919155173004,abstract_pddl_writing,,4.148474309593439,0.007856231182813644,0.40646713599562645,0.5066325478255749,25.915491074323654,,,,,,,,,,,2,0,,,,,,,3,package,
over-nomystery,prob06.pddl,concrete,out of memory,512.9580890126526,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
over-nomystery,prob07.pddl,abstract,interrupted,401.7039572633803,abstract_pddl_writing,,3.2985661923885345,0.006726276129484177,0.41889842599630356,0.36426805332303047,18.66009907051921,,,,,,,,,,,2,0,,,,,,,2,package,
over-nomystery,prob07.pddl,concrete,interrupted,421.5106107071042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob08.pddl,abstract,out of memory,406.7319936910644,abstract_pddl_writing,,11.297728899866343,0.017720283940434456,1.1378485159948468,1.4243392143398523,120.59182479046285,,,,,,,,,,,2,0,,,,,,,3,package,Fast Downward (abstract) failed with exit code 247:
over-nomystery,prob08.pddl,concrete,interrupted,361.37566527724266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob09.pddl,abstract,killed (signal 9),609.5610663527623,abstract_pddl_writing,,30.21939292922616,0.04030982404947281,3.0773287350311875,4.0434289909899235,490.92542002070695,,,,,,,,,,,2,0,,,,,,,4,package,
over-nomystery,prob09.pddl,concrete,interrupted,322.46975041925907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob10.pddl,abstract,interrupted,647.9561120308936,abstract_pddl_writing,,31.089742101728916,0.04302429407835007,3.1987472847104073,3.767240598797798,525.6262685470283,,,,,,,,,,,2,0,,,,,,,3,package,
over-nomystery,prob10.pddl,concrete,interrupted,289.0922365523875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob11.pddl,abstract,interrupted,517.2378551289439,abstract_pddl_writing,,5.233569465577602,0.009403109550476074,0.49521562829613686,0.6672534421086311,38.77168286964297,,,,,,,,,,,2,0,,,,,,,3,package,
over-nomystery,prob11.pddl,concrete,out of memory,494.3337675035,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
over-nomystery,prob12.pddl,abstract,interrupted,337.9425623193383,abstract_pddl_writing,,3.6486310102045536,0.008994292467832565,0.4316607564687729,0.5027489773929119,28.194056633859873,,,,,,,,,,,2,0,,,,,,,2,package,
over-nomystery,prob12.pddl,concrete,out of memory,412.2923105582595,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
over-nomystery,prob13.pddl,abstract,out of memory,476.18504214659333,abstract_pddl_writing,,15.825724337249994,0.023169953376054764,1.4966667294502258,1.8802707567811012,190.56396389380097,,,,,,,,,,,2,0,,,,,,,3,package,Fast Downward (abstract) failed with exit code 247:
over-nomystery,prob13.pddl,concrete,interrupted,360.8119627982378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob14.pddl,abstract,killed (signal 9),722.380240120925,abstraction,,42.133532212115824,0.06441165786236525,4.310575467534363,5.628189734183252,,,,,,,,,,,,2,0,,,,,,,4,package,
over-nomystery,prob14.pddl,concrete,interrupted,325.820776139386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob15.pddl,abstract,killed (signal 9),738.4939298853278,abstraction,,44.10737684741616,0.05659693107008934,4.45310577750206,5.176898181438446,,,,,,,,,,,,2,0,,,,,,,3,package,
over-nomystery,prob15.pddl,concrete,interrupted,287.1357062123716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob16.pddl,abstract,interrupted,520.4159003570676,abstract_pddl_writing,,5.4490693882107735,0.010871730744838715,0.5392205379903316,0.6857283040881157,42.99740365892649,,,,,,,,,,,2,0,,,,,,,3,package,
over-nomystery,prob16.pddl,concrete,interrupted,479.90200773254037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob17.pddl,abstract,interrupted,398.91604597866535,abstract_pddl_writing,,4.54589469358325,0.00866737961769104,0.48195876739919186,0.5058789430186152,28.91881271917373,,,,,,,,,,,2,0,,,,,,,2,package,
over-nomystery,prob17.pddl,concrete,out of memory,408.02529848739505,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
over-nomystery,prob18.pddl,abstract,interrupted,469.0234472891316,abstract_pddl_writing,,15.217975301668048,0.026439846493303776,1.426375363022089,1.9300257777795196,196.7845104681328,,,,,,,,,,,2,0,,,,,,,3,package,
over-nomystery,prob18.pddl,concrete,interrupted,363.23021622374654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob19.pddl,abstract,killed (signal 9),730.6938520595431,abstraction,,40.776531126350164,0.05828562006354332,4.087852951139212,5.563564740121365,,,,,,,,,,,,2,0,,,,,,,4,package,
over-nomystery,prob19.pddl,concrete,interrupted,272.62167605757713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob20.pddl,abstract,killed (signal 9),642.8723192103207,abstraction,,35.653112038969994,0.05469539761543274,3.4576136246323586,4.801860719919205,,,,,,,,,,,,2,0,,,,,,,3,package,
over-nomystery,prob20.pddl,concrete,interrupted,293.68268282338977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob21.pddl,abstract,interrupted,455.60425809025764,abstract_pddl_writing,,7.095116440206766,0.012988347560167313,0.6909143589437008,0.8869409523904324,62.77829407900572,,,,,,,,,,,2,0,,,,,,,3,package,
over-nomystery,prob21.pddl,concrete,interrupted,464.0856953971088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob22.pddl,abstract,out of memory,361.4014001823962,abstract_pddl_writing,,10.397589098662138,0.01580077037215233,0.9470713473856449,1.1558729894459248,104.57964326441288,,,,,,,,,,,2,0,,,,,,,2,package,Fast Downward (abstract) failed with exit code 247:
over-nomystery,prob22.pddl,concrete,interrupted,431.31551656499505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-nomystery,prob23.pddl,abstract,interrupted,590.8162877820432,abstract_pddl_writing,,23.527938678860664,0.037588153034448624,2.1944239921867847,3.0973106995224953,341.92357606068254,,,,,,,,,,,2,0,,,,,,,4,package,
over-nomystery,prob23.pddl,concrete,out of memory,405.44516422227025,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
over-nomystery,prob24.pddl,abstract,killed (signal 9),728.64819939062,abstraction,,38.539209235459566,0.061700914055109024,3.591260436922312,5.32131926715374,,,,,,,,,,,,2,0,,,,,,,4,package,
over-nomystery,prob24.pddl,concrete,interrupted,374.34023139998317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-rovers,prob01.pddl,abstract,success,7.5868044793605804,total,5.315619,0.797403,0.006028,0.176103,0.085436,1.457894,,2.752871,,,,,,unsolvable,,,0,0,,,,,,,2,objective,
over-rovers,prob01.pddl,concrete,success,4.705679279752076,total,2.8984,,,,,,2.892185,,,,,,,unsolvable,,,,,,,,,,,,,
over-rovers,prob02.pddl,abstract,success,7.5999998934566975,total,5.334993,0.787482,0.00607,0.174012,0.084992,1.484517,,2.757525,,,,,,unsolvable,,,0,0,,,,,,,2,objective,
over-rovers,prob02.pddl,concrete,success,4.660842937417328,total,2.866869,,,,,,2.860457,,,,,,,unsolvable,,,,,,,,,,,,,
over-rovers,prob04.pddl,abstract,success,21.85435048211366,total,19.441355,1.419262,0.006483,0.236242,0.164497,4.250224,,13.317964,,,,,,unsolvable,,,1,0,,,,,,,2,camera,
over-rovers,prob04.pddl,concrete,success,65.19104308262467,total,63.155935,,,,,,63.15021,,,,,,,unsolvable,,,,,,,,,,,,,
over-rovers,prob05.pddl,abstract,success,9.877552811056376,total,6.374089,0.685521,0.005234,0.209722,0.078963,0.63619,,4.713196,,,,,,unsolvable,,,1,0,,,,,,,3,camera,
over-rovers,prob05.pddl,concrete,success,34.23006047680974,total,32.45046,,,,,,32.444437,,,,,,,unsolvable,,,,,,,,,,,,,
over-rovers,prob06.pddl,abstract,success,1067.2181854872033,total,1064.326751,1.419527,0.006287,0.271398,0.160498,3.878814,,1058.540651,,,,,,unsolvable,,,1,0,,,,,,,2,camera,
over-rovers,prob06.pddl,concrete,out of memory,1443.8240389749408,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
over-rovers,prob07.pddl,abstract,out of memory,911.2232304178178,abstract_pddl_writing,,3.2066529616713524,0.009204652160406113,0.4874308444559574,0.35908958688378334,14.97022781521082,,,,,,,,,,,1,0,,,,,,,2,camera,Fast Downward (abstract) failed with exit code 247:
over-rovers,prob07.pddl,concrete,interrupted,1131.6607601121068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-rovers,prob08.pddl,abstract,success,24.639323439449072,total,21.853081,1.140359,0.006061,0.287018,0.116353,1.687887,,18.574921,,,,,,unsolvable,,,1,0,,,,,,,2,camera,
over-rovers,prob08.pddl,concrete,success,68.42958431690931,total,66.648632,,,,,,66.643444,,,,,,,unsolvable,,,,,,,,,,,,,
over-rovers,prob09.pddl,abstract,success,40.10797797515988,total,37.701665,0.796161,0.005602,0.219512,0.100149,0.813737,,35.722863,,,,,,unsolvable,,,1,0,,,,,,,3,camera,
over-rovers,prob09.pddl,concrete,success,302.2901295982301,total,299.856438,,,,,,299.851649,,,,,,,unsolvable,,,,,,,,,,,,,
over-rovers,prob10.pddl,abstract,success,916.4259943626821,total,912.740679,1.757478,0.006961,0.410354,0.193255,4.268926,,906.03316,,,,,,unsolvable,,,1,0,,,,,,,2,camera,
over-rovers,prob10.pddl,concrete,success,1247.9661838784814,total,1246.207049,,,,,,1246.200445,,,,,,,unsolvable,,,,,,,,,,,,,
over-rovers,prob11.pddl,abstract,interrupted,804.9461213517934,abstract_pddl_writing,,1.2024273537099361,0.006521678529679775,0.3378100646659732,0.12976747006177902,1.7965132696554065,,,,,,,,,,,1,0,,,,,,,2,camera,
over-rovers,prob11.pddl,concrete,interrupted,843.8134607970715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-rovers,prob12.pddl,abstract,interrupted,894.127592343837,abstract_pddl_writing,,1.7093405239284039,0.00685635581612587,0.4039866514503956,0.1902701035141945,4.0349325723946095,,,,,,,,,,,1,0,,,,,,,2,camera,
over-rovers,prob12.pddl,concrete,out of memory,1149.5014041438699,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
over-rovers,prob13.pddl,abstract,interrupted,875.6883403481916,abstract_pddl_writing,,3.382297378964722,0.009437430649995804,0.621030910871923,0.37185066379606724,14.572560356929898,,,,,,,,,,,1,0,,,,,,,2,camera,
over-rovers,prob13.pddl,concrete,out of memory,1250.831640958786,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast Downward (concrete) failed with exit code 247:
over-rovers,prob14.pddl,abstract,interrupted,939.7799899578094,abstract_pddl_writing,,2.4730202592909336,0.00834309309720993,0.618015181273222,0.36896470561623573,9.341038022190332,,,,,,,,,,,1,0,,,,,,,4,camera,
over-rovers,prob14.pddl,concrete,interrupted,1307.5791413960978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-rovers,prob15.pddl,abstract,interrupted,845.0924008712173,abstract_pddl_writing,,3.4027871638536453,0.009337760508060455,0.7158399894833565,0.4337225630879402,15.091593094170094,,,,,,,,,,,1,0,,,,,,,3,camera,
over-rovers,prob15.pddl,concrete,interrupted,1203.3696343712509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-rovers,prob16.pddl,abstract,interrupted,956.713627371937,abstract_pddl_writing,,4.259099081158638,0.010458312928676605,0.8399965204298496,0.5241308398544788,22.038322117179632,,,,,,,,,,,1,0,,,,,,,3,camera,
over-rovers,prob16.pddl,concrete,interrupted,1045.1254694573581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-rovers,prob17.pddl,abstract,interrupted,976.3806362450123,abstract_pddl_writing,,1.8558971509337425,0.00756135955452919,0.5255361944437027,0.23367667570710182,3.8529814183712006,,,,,,,,,,,1,0,,,,,,,3,camera,
over-rovers,prob17.pddl,concrete,interrupted,1261.679415628314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-rovers,prob18.pddl,abstract,interrupted,722.2796079032123,abstract_pddl_writing,,5.687675137072802,0.013096649199724197,1.2062415368855,0.7085513211786747,35.05042381212115,,,,,,,,,,,1,0,,,,,,,3,camera,
over-rovers,prob18.pddl,concrete,interrupted,1051.4035110883415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-rovers,prob19.pddl,abstract,interrupted,772.0107612945139,abstract_pddl_writing,,2.8269819766283035,0.008710995316505432,0.6788134053349495,0.3978649862110615,12.535803511738777,,,,,,,,,,,1,0,,,,,,,3,camera,
over-rovers,prob19.pddl,concrete,interrupted,917.9097833558917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
over-rovers,prob20.pddl,abstract,interrupted,770.7074342556298,abstract_pddl_writing,,2.8409290611743927,0.009223975241184235,0.6763278841972351,0.4043879322707653,13.048747688531876,,,,,,,,,,,1,0,,,,,,,3,camera,
over-rovers,prob20.pddl,concrete,interrupted,931.2414830550551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pegsol-row5,prob01.pddl,abstract,success,3.523678433150053,total,,0.1356167048215866,,,,,,,,,,,,unsolvable,,,,,,,,,,,,,
